MESS_DATUM,prec_mm,prec_bool,prec_type,humidity,temp,radiation,wind_degree,wind_speed,air_pressure
2023042700,0.0,0,0,68.0,6.4,0.0,290.0,3.7,1018.7
2023042701,0.0,0,0,71.0,5.9,0.0,290.0,3.4,1018.6
2023042702,0.0,0,0,70.0,6.1,0.0,300.0,3.2,1018.9
2023042703,0.0,0,0,69.0,5.7,0.0,310.0,4.3,1019.3
2023042704,0.0,0,0,71.0,5.4,0.0,310.0,4.3,1019.6
2023042705,0.0,0,0,69.0,5.7,1.0,310.0,3.6,1020.0
2023042706,0.0,0,0,69.0,6.0,11.0,290.0,3.6,1020.3
2023042707,0.0,0,0,64.0,7.2,50.0,300.0,3.5,1020.6
2023042708,0.0,0,0,59.0,8.0,82.0,290.0,4.3,1020.7
2023042709,0.0,0,0,59.0,7.9,143.0,290.0,5.2,1021.0
2023042710,0.0,1,6,56.0,8.5,97.0,280.0,5.1,1020.8
2023042711,0.0,0,0,48.0,9.0,121.0,280.0,4.2,1020.6
2023042712,0.0,0,0,48.0,9.8,292.0,280.0,4.4,1020.5
2023042713,0.0,0,0,45.0,9.8,159.0,290.0,5.8,1020.8
2023042714,0.0,0,0,46.0,10.2,201.0,290.0,4.6,1020.7
2023042715,0.0,0,0,44.0,10.4,180.0,290.0,3.8,1020.6
2023042716,0.0,0,0,48.0,10.6,125.0,310.0,3.6,1020.5
2023042717,0.0,0,0,46.0,10.2,121.0,300.0,3.6,1020.1
2023042718,0.0,0,0,45.0,9.2,89.0,300.0,2.7,1020.2
2023042719,0.0,0,0,47.0,8.6,24.0,250.0,1.8,1020.8
2023042720,0.0,0,0,58.0,6.7,1.0,230.0,0.7,1020.9
2023042721,0.0,0,0,68.0,4.6,0.0,200.0,0.9,1020.8
2023042722,0.0,0,0,67.0,4.6,0.0,200.0,0.4,1020.5
2023042723,0.0,0,0,73.0,3.4,0.0,160.0,0.4,1020.7
2023042800,0.0,0,0,73.0,3.6,0.0,170.0,0.9,1020.2
2023042801,0.0,0,0,71.0,3.2,0.0,170.0,1.5,1020.0
2023042802,0.0,0,0,75.0,2.9,0.0,110.0,1.1,1019.5
2023042803,0.0,0,0,77.0,3.5,0.0,120.0,2.2,1019.3
2023042804,0.0,0,0,82.0,2.9,0.0,110.0,2.5,1019.0
2023042805,0.0,0,0,75.0,4.4,3.0,100.0,2.3,1018.5
2023042806,0.0,0,0,67.0,7.3,30.0,110.0,2.7,1018.1
2023042807,0.0,0,0,55.0,9.1,81.0,110.0,3.8,1017.6
2023042808,0.0,0,0,50.0,10.9,134.0,120.0,5.4,1017.0
2023042809,0.0,0,0,49.0,12.5,176.0,110.0,5.0,1016.5
2023042810,0.0,0,0,47.0,13.9,194.0,120.0,5.0,1015.7
2023042811,0.0,0,0,47.0,14.7,244.0,110.0,4.9,1015.1
2023042812,0.0,0,0,45.0,14.5,218.0,120.0,4.5,1014.7
2023042813,0.0,0,0,42.0,15.7,190.0,130.0,4.0,1014.2
2023042814,0.0,1,6,48.0,15.6,149.0,150.0,4.1,1013.7
2023042815,0.0,1,6,54.0,14.4,66.0,160.0,2.8,1013.2
2023042816,0.0,1,6,61.0,14.2,39.0,160.0,2.4,1012.7
2023042817,0.0,1,6,65.0,13.5,30.0,160.0,2.3,1012.6
2023042818,0.2,1,6,74.0,12.9,18.0,140.0,3.0,1012.3
2023042819,0.0,1,6,78.0,12.4,5.0,130.0,2.2,1012.0
2023042820,0.0,1,6,78.0,12.0,0.0,120.0,2.6,1011.9
2023042821,0.0,0,0,78.0,12.0,0.0,140.0,2.6,1011.5
2023042822,0.0,0,0,78.0,11.8,0.0,140.0,3.3,1011.1
2023042823,0.0,0,0,78.0,11.8,0.0,140.0,3.3,1010.7
2023042900,0.0,0,0,79.0,11.5,0.0,150.0,3.1,1010.1
2023042901,0.0,0,0,81.0,11.1,0.0,140.0,2.7,1009.8
2023042902,1.1,1,6,92.0,10.3,0.0,160.0,2.0,1009.8
2023042903,0.8,1,6,95.0,10.0,0.0,170.0,1.9,1009.5
2023042904,0.0,1,6,95.0,10.6,0.0,190.0,1.6,1009.3
2023042905,0.0,1,6,96.0,11.0,0.0,220.0,2.0,1009.5
2023042906,0.2,1,6,98.0,11.4,2.0,230.0,2.1,1009.7
2023042907,0.1,1,6,96.0,11.8,8.0,250.0,2.6,1010.1
2023042908,0.0,1,6,95.0,11.2,13.0,300.0,4.8,1010.8
2023042909,0.0,1,6,93.0,10.8,22.0,320.0,5.5,1012.0
2023042910,0.0,1,6,92.0,10.6,17.0,320.0,5.5,1013.0
2023042911,0.0,1,6,89.0,10.7,18.0,320.0,5.6,1013.7
2023042912,0.0,0,0,81.0,12.2,24.0,310.0,5.1,1014.2
2023042913,0.0,0,0,81.0,12.8,69.0,320.0,5.5,1014.7
2023042914,0.0,0,0,72.0,13.4,79.0,320.0,5.7,1015.1
2023042915,0.0,0,0,72.0,13.9,127.0,330.0,6.1,1015.5
2023042916,0.0,0,0,65.0,14.0,91.0,330.0,4.8,1015.7
2023042917,0.0,0,0,69.0,14.0,59.0,310.0,4.2,1016.2
2023042918,0.0,0,0,56.0,13.5,48.0,320.0,5.5,1016.8
2023042919,0.0,0,0,60.0,11.4,12.0,320.0,4.8,1017.5
2023042920,0.0,0,0,66.0,9.9,1.0,310.0,3.5,1018.3
2023042921,0.0,0,0,68.0,9.7,0.0,310.0,2.7,1018.8
2023042922,0.0,0,0,69.0,9.5,0.0,330.0,3.1,1019.3
2023042923,0.0,0,0,67.0,9.2,0.0,350.0,4.6,1020.0
2023043000,0.0,0,0,72.0,7.3,0.0,340.0,4.8,1020.4
2023043001,0.0,0,0,74.0,6.5,0.0,340.0,4.5,1020.8
2023043002,0.0,0,0,78.0,5.9,0.0,330.0,3.9,1021.3
2023043003,0.0,0,0,81.0,4.7,0.0,320.0,3.7,1022.0
2023043004,0.0,0,0,82.0,4.5,0.0,310.0,3.7,1022.4
2023043005,0.0,0,0,80.0,5.3,2.0,310.0,4.2,1022.9
2023043006,0.0,0,0,77.0,6.2,32.0,320.0,3.9,1023.7
2023043007,0.0,0,0,72.0,7.2,88.0,330.0,3.5,1024.0
2023043008,0.0,0,0,65.0,8.2,153.0,330.0,3.1,1024.1
2023043009,0.0,0,0,60.0,9.8,211.0,310.0,3.3,1024.2
2023043010,0.0,0,0,48.0,10.5,259.0,290.0,4.0,1024.2
2023043011,0.0,0,0,49.0,11.8,291.0,310.0,4.0,1023.8
2023043012,0.0,0,0,47.0,12.5,308.0,320.0,3.6,1023.6
